#node	identifier	category	term ID	term description
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0031981	Nuclear lumen
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0043226	Organelle
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0043233	Organelle lumen
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0045177	Apical part of cell
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0071944	Cell periphery
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0098552	Side of membrane
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0098562	Cytoplasmic side of membrane
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0098590	Plasma membrane region
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0098592	Cytoplasmic side of apical plasma membrane
Stat92E	7227.FBpp0306651	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000349	Viable
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000351	Lethal
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000352	Partially lethal - majority die
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000354	Visible
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000357	Abnormal size
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000358	Decreased body size
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000359	Decreased cell number
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000362	Increased cell number
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000364	Sterile
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000366	Female sterile
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000370	Male sterile
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000374	Fertile
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000424	Abnormal cell death
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000425	Increased cell death
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000444	Hyperplasia
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000446	Melanotic mass phenotype
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000449	Abnormal planar polarity
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000665	Abnormal body size
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000698	Embryonic/larval segmentation phenotype
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000699	Pair rule phenotype
Stat92E	7227.FBpp0306651	Monarch	FBcv:0000709	Abnormal cell number
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002000	Lethal - all die before end of P-stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002001	Lethal - all die before end of first instar larval stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002002	Lethal - all die before end of larval stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002003	Lethal - all die before end of second instar larval stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002004	Increased mortality
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002010	Majority die during P-stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002015	Partially lethal
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002019	Increased mortality during development
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002020	Some die during P-stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002026	Lethal - all die before end of prepupal stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002027	Lethal - all die before end of pupal stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002033	Lethal - all die during embryonic stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002037	Majority die during embryonic stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002039	Some die during pupal stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0002041	Some die during embryonic stage
Stat92E	7227.FBpp0306651	Monarch	FBcv:0006002	Decreased fecundity
Stat92E	7227.FBpp0306651	Monarch	FBcv:0007508	Decreased size
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0010	Activator
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0238	DNA-binding
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0539	Nucleus
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0597	Phosphoprotein
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0727	SH2 domain
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0804	Transcription
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0805	Transcription regulation
Stat92E	7227.FBpp0306651	UniProt Keywords	KW-0963	Cytoplasm
Stat92E	7227.FBpp0306651	InterPro	IPR000980	SH2 domain
Stat92E	7227.FBpp0306651	InterPro	IPR008967	p53-like transcription factor, DNA-binding domain superfamily
Stat92E	7227.FBpp0306651	InterPro	IPR036860	SH2 domain superfamily
Stat92E	7227.FBpp0306651	SMART	SM00252	Src homology 2 domains
Tl	7227.FBpp0303187	GO Process	GO:0001558	Regulation of cell growth
Tl	7227.FBpp0303187	GO Process	GO:0002164	Larval development
Tl	7227.FBpp0303187	GO Process	GO:0002225	Positive regulation of antimicrobial peptide production
Tl	7227.FBpp0303187	GO Process	GO:0002347	Response to tumor cell
Tl	7227.FBpp0303187	GO Process	GO:0002376	Immune system process
Tl	7227.FBpp0303187	GO Process	GO:0002682	Regulation of immune system process
Tl	7227.FBpp0303187	GO Process	GO:0002684	Positive regulation of immune system process
Tl	7227.FBpp0303187	GO Process	GO:0002697	Regulation of immune effector process
Tl	7227.FBpp0303187	GO Process	GO:0002699	Positive regulation of immune effector process
Tl	7227.FBpp0303187	GO Process	GO:0002700	Regulation of production of molecular mediator of immune response
Tl	7227.FBpp0303187	GO Process	GO:0002702	Positive regulation of production of molecular mediator of immune response
Tl	7227.FBpp0303187	GO Process	GO:0002759	Regulation of antimicrobial humoral response
Tl	7227.FBpp0303187	GO Process	GO:0002760	Positive regulation of antimicrobial humoral response
Tl	7227.FBpp0303187	GO Process	GO:0002784	Regulation of antimicrobial peptide production
Tl	7227.FBpp0303187	GO Process	GO:0002788	Regulation of antifungal peptide production
Tl	7227.FBpp0303187	GO Process	GO:0002804	Positive regulation of antifungal peptide production
Tl	7227.FBpp0303187	GO Process	GO:0002831	Regulation of response to biotic stimulus
Tl	7227.FBpp0303187	GO Process	GO:0002833	Positive regulation of response to biotic stimulus
Tl	7227.FBpp0303187	GO Process	GO:0002920	Regulation of humoral immune response
Tl	7227.FBpp0303187	GO Process	GO:0002922	Positive regulation of humoral immune response
Tl	7227.FBpp0303187	GO Process	GO:0003002	Regionalization
Tl	7227.FBpp0303187	GO Process	GO:0006355	Regulation of DNA-templated transcription
Tl	7227.FBpp0303187	GO Process	GO:0006357	Regulation of transcription by RNA polymerase II
Tl	7227.FBpp0303187	GO Process	GO:0006935	Chemotaxis
Tl	7227.FBpp0303187	GO Process	GO:0006950	Response to stress
Tl	7227.FBpp0303187	GO Process	GO:0006952	Defense response
Tl	7227.FBpp0303187	GO Process	GO:0006955	Immune response
Tl	7227.FBpp0303187	GO Process	GO:0007154	Cell communication
Tl	7227.FBpp0303187	GO Process	GO:0007155	Cell adhesion
Tl	7227.FBpp0303187	GO Process	GO:0007165	Signal transduction
Tl	7227.FBpp0303187	GO Process	GO:0007166	Cell surface receptor signaling pathway
Tl	7227.FBpp0303187	GO Process	GO:0007275	Multicellular organism development
Tl	7227.FBpp0303187	GO Process	GO:0007389	Pattern specification process
Tl	7227.FBpp0303187	GO Process	GO:0007399	Nervous system development
Tl	7227.FBpp0303187	GO Process	GO:0007416	Synapse assembly
Tl	7227.FBpp0303187	GO Process	GO:0007507	Heart development
Tl	7227.FBpp0303187	GO Process	GO:0007525	Somatic muscle development
Tl	7227.FBpp0303187	GO Process	GO:0007526	Larval somatic muscle development
Tl	7227.FBpp0303187	GO Process	GO:0008037	Cell recognition
Tl	7227.FBpp0303187	GO Process	GO:0008038	Neuron recognition
Tl	7227.FBpp0303187	GO Process	GO:0008039	Synaptic target recognition
Tl	7227.FBpp0303187	GO Process	GO:0008063	Toll signaling pathway
Tl	7227.FBpp0303187	GO Process	GO:0008284	Positive regulation of cell population proliferation
Tl	7227.FBpp0303187	GO Process	GO:0009597	Detection of virus
Tl	7227.FBpp0303187	GO Process	GO:0009605	Response to external stimulus
Tl	7227.FBpp0303187	GO Process	GO:0009607	Response to biotic stimulus
Tl	7227.FBpp0303187	GO Process	GO:0009611	Response to wounding
Tl	7227.FBpp0303187	GO Process	GO:0009615	Response to virus
Tl	7227.FBpp0303187	GO Process	GO:0009617	Response to bacterium
Tl	7227.FBpp0303187	GO Process	GO:0009620	Response to fungus
Tl	7227.FBpp0303187	GO Process	GO:0009791	Post-embryonic development
Tl	7227.FBpp0303187	GO Process	GO:0009798	Axis specification
Tl	7227.FBpp0303187	GO Process	GO:0009889	Regulation of biosynthetic process
Tl	7227.FBpp0303187	GO Process	GO:0009891	Positive regulation of biosynthetic process
Tl	7227.FBpp0303187	GO Process	GO:0009893	Positive regulation of metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0009950	Dorsal/ventral axis specification
Tl	7227.FBpp0303187	GO Process	GO:0009953	Dorsal/ventral pattern formation
Tl	7227.FBpp0303187	GO Process	GO:0009966	Regulation of signal transduction
Tl	7227.FBpp0303187	GO Process	GO:0009968	Negative regulation of signal transduction
Tl	7227.FBpp0303187	GO Process	GO:0009987	Cellular process
Tl	7227.FBpp0303187	GO Process	GO:0010468	Regulation of gene expression
Tl	7227.FBpp0303187	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
Tl	7227.FBpp0303187	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
Tl	7227.FBpp0303187	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0010628	Positive regulation of gene expression
Tl	7227.FBpp0303187	GO Process	GO:0010646	Regulation of cell communication
Tl	7227.FBpp0303187	GO Process	GO:0010648	Negative regulation of cell communication
Tl	7227.FBpp0303187	GO Process	GO:0016043	Cellular component organization
Tl	7227.FBpp0303187	GO Process	GO:0016201	Synaptic target inhibition
Tl	7227.FBpp0303187	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0019221	Cytokine-mediated signaling pathway
Tl	7227.FBpp0303187	GO Process	GO:0019222	Regulation of metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0022008	Neurogenesis
Tl	7227.FBpp0303187	GO Process	GO:0022607	Cellular component assembly
Tl	7227.FBpp0303187	GO Process	GO:0023051	Regulation of signaling
Tl	7227.FBpp0303187	GO Process	GO:0023052	Signaling
Tl	7227.FBpp0303187	GO Process	GO:0023057	Negative regulation of signaling
Tl	7227.FBpp0303187	GO Process	GO:0030154	Cell differentiation
Tl	7227.FBpp0303187	GO Process	GO:0030182	Neuron differentiation
Tl	7227.FBpp0303187	GO Process	GO:0030308	Negative regulation of cell growth
Tl	7227.FBpp0303187	GO Process	GO:0031347	Regulation of defense response
Tl	7227.FBpp0303187	GO Process	GO:0031349	Positive regulation of defense response
Tl	7227.FBpp0303187	GO Process	GO:0032101	Regulation of response to external stimulus
Tl	7227.FBpp0303187	GO Process	GO:0032103	Positive regulation of response to external stimulus
Tl	7227.FBpp0303187	GO Process	GO:0032501	Multicellular organismal process
Tl	7227.FBpp0303187	GO Process	GO:0032502	Developmental process
Tl	7227.FBpp0303187	GO Process	GO:0034097	Response to cytokine
Tl	7227.FBpp0303187	GO Process	GO:0034329	Cell junction assembly
Tl	7227.FBpp0303187	GO Process	GO:0034330	Cell junction organization
Tl	7227.FBpp0303187	GO Process	GO:0035206	Regulation of hemocyte proliferation
Tl	7227.FBpp0303187	GO Process	GO:0035208	Positive regulation of hemocyte proliferation
Tl	7227.FBpp0303187	GO Process	GO:0035212	Cell competition in a multicellular organism
Tl	7227.FBpp0303187	GO Process	GO:0040008	Regulation of growth
Tl	7227.FBpp0303187	GO Process	GO:0040011	Locomotion
Tl	7227.FBpp0303187	GO Process	GO:0040014	Regulation of multicellular organism growth
Tl	7227.FBpp0303187	GO Process	GO:0040015	Negative regulation of multicellular organism growth
Tl	7227.FBpp0303187	GO Process	GO:0042127	Regulation of cell population proliferation
Tl	7227.FBpp0303187	GO Process	GO:0042221	Response to chemical
Tl	7227.FBpp0303187	GO Process	GO:0042330	Taxis
Tl	7227.FBpp0303187	GO Process	GO:0042742	Defense response to bacterium
Tl	7227.FBpp0303187	GO Process	GO:0043207	Response to external biotic stimulus
Tl	7227.FBpp0303187	GO Process	GO:0044085	Cellular component biogenesis
Tl	7227.FBpp0303187	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
Tl	7227.FBpp0303187	GO Process	GO:0045087	Innate immune response
Tl	7227.FBpp0303187	GO Process	GO:0045893	Positive regulation of DNA-templated transcription
Tl	7227.FBpp0303187	GO Process	GO:0045926	Negative regulation of growth
Tl	7227.FBpp0303187	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0045944	Positive regulation of transcription by RNA polymerase II
Tl	7227.FBpp0303187	GO Process	GO:0046626	Regulation of insulin receptor signaling pathway
Tl	7227.FBpp0303187	GO Process	GO:0046627	Negative regulation of insulin receptor signaling pathway
Tl	7227.FBpp0303187	GO Process	GO:0048468	Cell development
Tl	7227.FBpp0303187	GO Process	GO:0048513	Animal organ development
Tl	7227.FBpp0303187	GO Process	GO:0048518	Positive regulation of biological process
Tl	7227.FBpp0303187	GO Process	GO:0048519	Negative regulation of biological process
Tl	7227.FBpp0303187	GO Process	GO:0048522	Positive regulation of cellular process
Tl	7227.FBpp0303187	GO Process	GO:0048523	Negative regulation of cellular process
Tl	7227.FBpp0303187	GO Process	GO:0048583	Regulation of response to stimulus
Tl	7227.FBpp0303187	GO Process	GO:0048584	Positive regulation of response to stimulus
Tl	7227.FBpp0303187	GO Process	GO:0048585	Negative regulation of response to stimulus
Tl	7227.FBpp0303187	GO Process	GO:0048638	Regulation of developmental growth
Tl	7227.FBpp0303187	GO Process	GO:0048640	Negative regulation of developmental growth
Tl	7227.FBpp0303187	GO Process	GO:0048666	Neuron development
Tl	7227.FBpp0303187	GO Process	GO:0048699	Generation of neurons
Tl	7227.FBpp0303187	GO Process	GO:0048731	System development
Tl	7227.FBpp0303187	GO Process	GO:0048856	Anatomical structure development
Tl	7227.FBpp0303187	GO Process	GO:0048869	Cellular developmental process
Tl	7227.FBpp0303187	GO Process	GO:0050776	Regulation of immune response
Tl	7227.FBpp0303187	GO Process	GO:0050778	Positive regulation of immune response
Tl	7227.FBpp0303187	GO Process	GO:0050789	Regulation of biological process
Tl	7227.FBpp0303187	GO Process	GO:0050793	Regulation of developmental process
Tl	7227.FBpp0303187	GO Process	GO:0050794	Regulation of cellular process
Tl	7227.FBpp0303187	GO Process	GO:0050808	Synapse organization
Tl	7227.FBpp0303187	GO Process	GO:0050830	Defense response to Gram-positive bacterium
Tl	7227.FBpp0303187	GO Process	GO:0050832	Defense response to fungus
Tl	7227.FBpp0303187	GO Process	GO:0050896	Response to stimulus
Tl	7227.FBpp0303187	GO Process	GO:0050919	Negative chemotaxis
Tl	7227.FBpp0303187	GO Process	GO:0051093	Negative regulation of developmental process
Tl	7227.FBpp0303187	GO Process	GO:0051128	Regulation of cellular component organization
Tl	7227.FBpp0303187	GO Process	GO:0051239	Regulation of multicellular organismal process
Tl	7227.FBpp0303187	GO Process	GO:0051241	Negative regulation of multicellular organismal process
Tl	7227.FBpp0303187	GO Process	GO:0051252	Regulation of RNA metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0051254	Positive regulation of RNA metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0051707	Response to other organism
Tl	7227.FBpp0303187	GO Process	GO:0051716	Cellular response to stimulus
Tl	7227.FBpp0303187	GO Process	GO:0060255	Regulation of macromolecule metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0061061	Muscle structure development
Tl	7227.FBpp0303187	GO Process	GO:0061760	Antifungal innate immune response
Tl	7227.FBpp0303187	GO Process	GO:0065007	Biological regulation
Tl	7227.FBpp0303187	GO Process	GO:0071345	Cellular response to cytokine stimulus
Tl	7227.FBpp0303187	GO Process	GO:0071840	Cellular component organization or biogenesis
Tl	7227.FBpp0303187	GO Process	GO:0072359	Circulatory system development
Tl	7227.FBpp0303187	GO Process	GO:0080090	Regulation of primary metabolic process
Tl	7227.FBpp0303187	GO Process	GO:0080134	Regulation of response to stress
Tl	7227.FBpp0303187	GO Process	GO:0098542	Defense response to other organism
Tl	7227.FBpp0303187	GO Process	GO:0140546	Defense response to symbiont
Tl	7227.FBpp0303187	GO Process	GO:1900076	Regulation of cellular response to insulin stimulus
Tl	7227.FBpp0303187	GO Process	GO:1900077	Negative regulation of cellular response to insulin stimulus
Tl	7227.FBpp0303187	GO Process	GO:1900150	Regulation of defense response to fungus
Tl	7227.FBpp0303187	GO Process	GO:1901652	Response to peptide
Tl	7227.FBpp0303187	GO Process	GO:1902680	Positive regulation of RNA biosynthetic process
Tl	7227.FBpp0303187	GO Process	GO:2001141	Regulation of RNA biosynthetic process
Tl	7227.FBpp0303187	GO Function	GO:0004888	Transmembrane signaling receptor activity
Tl	7227.FBpp0303187	GO Function	GO:0004896	Cytokine receptor activity
Tl	7227.FBpp0303187	GO Function	GO:0005488	Binding
Tl	7227.FBpp0303187	GO Function	GO:0005515	Protein binding
Tl	7227.FBpp0303187	GO Function	GO:0019904	Protein domain specific binding
Tl	7227.FBpp0303187	GO Function	GO:0019955	Cytokine binding
Tl	7227.FBpp0303187	GO Function	GO:0038023	Signaling receptor activity
Tl	7227.FBpp0303187	GO Function	GO:0042802	Identical protein binding
Tl	7227.FBpp0303187	GO Function	GO:0046790	Virion binding
Tl	7227.FBpp0303187	GO Function	GO:0060089	Molecular transducer activity
Tl	7227.FBpp0303187	GO Function	GO:0070976	TIR domain binding
Tl	7227.FBpp0303187	GO Function	GO:0140375	Immune receptor activity
Tl	7227.FBpp0303187	GO Component	GO:0005622	Intracellular anatomical structure
Tl	7227.FBpp0303187	GO Component	GO:0005737	Cytoplasm
Tl	7227.FBpp0303187	GO Component	GO:0005768	Endosome
Tl	7227.FBpp0303187	GO Component	GO:0005769	Early endosome
Tl	7227.FBpp0303187	GO Component	GO:0005886	Plasma membrane
Tl	7227.FBpp0303187	GO Component	GO:0009897	External side of plasma membrane
Tl	7227.FBpp0303187	GO Component	GO:0009986	Cell surface
Tl	7227.FBpp0303187	GO Component	GO:0012505	Endomembrane system
Tl	7227.FBpp0303187	GO Component	GO:0016020	Membrane
Tl	7227.FBpp0303187	GO Component	GO:0031410	Cytoplasmic vesicle
Tl	7227.FBpp0303187	GO Component	GO:0031982	Vesicle
Tl	7227.FBpp0303187	GO Component	GO:0032153	Cell division site
Tl	7227.FBpp0303187	GO Component	GO:0032154	Cleavage furrow
Tl	7227.FBpp0303187	GO Component	GO:0043226	Organelle
Tl	7227.FBpp0303187	GO Component	GO:0043227	Membrane-bounded organelle
Tl	7227.FBpp0303187	GO Component	GO:0043229	Intracellular organelle
Tl	7227.FBpp0303187	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Tl	7227.FBpp0303187	GO Component	GO:0071944	Cell periphery
Tl	7227.FBpp0303187	GO Component	GO:0097708	Intracellular vesicle
Tl	7227.FBpp0303187	GO Component	GO:0098552	Side of membrane
Tl	7227.FBpp0303187	GO Component	GO:0098590	Plasma membrane region
Tl	7227.FBpp0303187	GO Component	GO:0110165	Cellular anatomical structure
Tl	7227.FBpp0303187	STRING clusters	CL:22299	Mixed, incl. Toll and Imd signaling pathway, and Antimicrobial
Tl	7227.FBpp0303187	STRING clusters	CL:22300	Mixed, incl. Toll and Imd signaling pathway, and Antimicrobial
Tl	7227.FBpp0303187	STRING clusters	CL:22301	Mixed, incl. Toll and Imd signaling pathway, and Immunity
Tl	7227.FBpp0303187	STRING clusters	CL:22302	Toll and Imd signaling pathway, and Immunity
Tl	7227.FBpp0303187	STRING clusters	CL:22303	Immunity, and Response to fungus
Tl	7227.FBpp0303187	STRING clusters	CL:22304	Innate immunity, and Toll signaling pathway
Tl	7227.FBpp0303187	STRING clusters	CL:22305	Toll and Imd signaling pathway, and Attacin, N-terminal
Tl	7227.FBpp0303187	STRING clusters	CL:22385	Toll signaling pathway, and TRAF6 mediated NF-kB activation
Tl	7227.FBpp0303187	STRING clusters	CL:22386	Toll binding, and Toll - interleukin 1 - resistance
Tl	7227.FBpp0303187	STRING clusters	CL:22388	Toll signaling pathway
Tl	7227.FBpp0303187	KEGG	dme04624	Toll and Imd signaling pathway
Tl	7227.FBpp0303187	Reactome	DME-168142	Toll Like Receptor 10 (TLR10) Cascade
Tl	7227.FBpp0303187	Reactome	DME-168249	Innate Immune System
Tl	7227.FBpp0303187	Reactome	DME-168256	Immune System
Tl	7227.FBpp0303187	Reactome	DME-168898	Toll-like Receptor Cascades
Tl	7227.FBpp0303187	Reactome	DME-209406	Degradation of NF-kappa-B inhibitor, CACT
Tl	7227.FBpp0303187	Reactome	DME-209442	Formation of the trans-membrane signalling complex
Tl	7227.FBpp0303187	Reactome	DME-209449	Toll pathway
Tl	7227.FBpp0303187	Reactome	DME-214842	DL and DIF homodimers bind to TUB and phosphorylated PLL in the TL receptor signalling complex
Tl	7227.FBpp0303187	Reactome	DME-214844	DL and DIF homodimers complexed with CACT are all phosphorylated in the TL receptor signalling complex
Tl	7227.FBpp0303187	Reactome	DME-214862	Activated PLL kinase is autophosphorylated in the TL receptor signalling complex
Tl	7227.FBpp0303187	Reactome	DME-214863	Adaptor protein complex binds to TL receptor at the plasma membrane
Tl	7227.FBpp0303187	Reactome	DME-214869	Phosphorylated CACT, DL and DIF homodimers dissociate from the TL receptor signalling complex
Tl	7227.FBpp0303187	Reactome	DME-214874	PLL kinase binds to TUB in the TL receptor signalling complex
Tl	7227.FBpp0303187	Reactome	DME-5252538	Drosophila signaling pathways
Tl	7227.FBpp0303187	Reactome	DME-6798695	Neutrophil degranulation
Tl	7227.FBpp0303187	WikiPathways	WP3660	Humoral immune response to fungal and bacterial pathogens
Tl	7227.FBpp0303187	WikiPathways	WP3830	Toll IMD JAK STAT pathways for immune response to pathogens
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0005622	Intracellular anatomical structure
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0005737	Cytoplasm
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0005768	Endosome
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0005769	Early endosome
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0005886	Plasma membrane
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0009897	External side of plasma membrane
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0009986	Cell surface
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0012505	Endomembrane system
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0016020	Membrane
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0031410	Cytoplasmic vesicle
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0031982	Vesicle
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0032153	Cell division site
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0032154	Cleavage furrow
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0043226	Organelle
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0071944	Cell periphery
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0097708	Intracellular vesicle
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0098552	Side of membrane
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0098590	Plasma membrane region
Tl	7227.FBpp0303187	COMPARTMENTS	GOCC:0110165	Cellular anatomical structure
Tl	7227.FBpp0303187	Monarch	FBcv:0000324	Abnormal dorsal/ventral axis specification
Tl	7227.FBpp0303187	Monarch	FBcv:0000349	Viable
Tl	7227.FBpp0303187	Monarch	FBcv:0000351	Lethal
Tl	7227.FBpp0303187	Monarch	FBcv:0000352	Partially lethal - majority die
Tl	7227.FBpp0303187	Monarch	FBcv:0000354	Visible
Tl	7227.FBpp0303187	Monarch	FBcv:0000357	Abnormal size
Tl	7227.FBpp0303187	Monarch	FBcv:0000358	Decreased body size
Tl	7227.FBpp0303187	Monarch	FBcv:0000359	Decreased cell number
Tl	7227.FBpp0303187	Monarch	FBcv:0000360	Decreased cell size
Tl	7227.FBpp0303187	Monarch	FBcv:0000362	Increased cell number
Tl	7227.FBpp0303187	Monarch	FBcv:0000364	Sterile
Tl	7227.FBpp0303187	Monarch	FBcv:0000366	Female sterile
Tl	7227.FBpp0303187	Monarch	FBcv:0000368	Female sterile germline-dependent
Tl	7227.FBpp0303187	Monarch	FBcv:0000424	Abnormal cell death
Tl	7227.FBpp0303187	Monarch	FBcv:0000425	Increased cell death
Tl	7227.FBpp0303187	Monarch	FBcv:0000427	Abnormal cell growth
Tl	7227.FBpp0303187	Monarch	FBcv:0000428	Abnormal cell size
Tl	7227.FBpp0303187	Monarch	FBcv:0000435	Abnormal neuroanatomy
Tl	7227.FBpp0303187	Monarch	FBcv:0000446	Melanotic mass phenotype
Tl	7227.FBpp0303187	Monarch	FBcv:0000450	Abnormal developmental rate
Tl	7227.FBpp0303187	Monarch	FBcv:0000665	Abnormal body size
Tl	7227.FBpp0303187	Monarch	FBcv:0000686	Abnormal axis specification
Tl	7227.FBpp0303187	Monarch	FBcv:0000709	Abnormal cell number
Tl	7227.FBpp0303187	Monarch	FBcv:0002000	Lethal - all die before end of P-stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002001	Lethal - all die before end of first instar larval stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002002	Lethal - all die before end of larval stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002003	Lethal - all die before end of second instar larval stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002004	Increased mortality
Tl	7227.FBpp0303187	Monarch	FBcv:0002010	Majority die during P-stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002015	Partially lethal
Tl	7227.FBpp0303187	Monarch	FBcv:0002019	Increased mortality during development
Tl	7227.FBpp0303187	Monarch	FBcv:0002020	Some die during P-stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002026	Lethal - all die before end of prepupal stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002027	Lethal - all die before end of pupal stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002033	Lethal - all die during embryonic stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002037	Majority die during embryonic stage
Tl	7227.FBpp0303187	Monarch	FBcv:0002041	Some die during embryonic stage
Tl	7227.FBpp0303187	Monarch	FBcv:0007508	Decreased size
Tl	7227.FBpp0303187	UniProt Keywords	KW-0433	Leucine-rich repeat
Tl	7227.FBpp0303187	UniProt Keywords	KW-0472	Membrane
Tl	7227.FBpp0303187	UniProt Keywords	KW-0675	Receptor
Tl	7227.FBpp0303187	UniProt Keywords	KW-0677	Repeat
