"Input Order","Search Term","Input GeneID","FlyBaseID","Input Gene Symbol","Output Species","Output GeneID","Human Species Gene ID","Output Gene Symbol","Ensembl ID (link HPA)","DIOPT Score","Weighted Score","Rank","Best Score","Best Score Reverse","Prediction Derived From","Alignment & Scores","Feedback","Gene Details"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","7010","11724","TEK","ENSG00000120156","2","1.83","moderate","No","Yes","eggNOG, Compara","","Add","G2F details (TEK)    DRscDB Data: (TEK)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","3645","6093","INSRR","ENSG00000027644","1","0.93","low","No","No","Compara","","Add","G2F details (INSRR)    DRscDB Data: (INSRR)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2044","3389","EPHA5","ENSG00000145242","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA5)    DRscDB Data: (EPHA5)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","238","427","ALK","ENSG00000171094","1","0.93","low","No","No","Compara","","Add","G2F details (ALK)    DRscDB Data: (ALK)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","284656","19987","EPHA10","ENSG00000183317","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA10)    DRscDB Data: (EPHA10)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4058","6721","LTK","ENSG00000062524","1","0.93","low","No","No","Compara","","Add","G2F details (LTK)    DRscDB Data: (LTK)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","780","2730","DDR1","ENSG00000204580","1","0.93","low","No","No","Compara","","Add","G2F details (DDR1)    DRscDB Data: (DDR1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2051","3396","EPHB6","ENSG00000106123","1","0.93","low","No","No","Compara","","Add","G2F details (EPHB6)    DRscDB Data: (EPHB6)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2047","3392","EPHB1","ENSG00000154928","1","0.93","low","No","No","Compara","","Add","G2F details (EPHB1)    DRscDB Data: (EPHB1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","7301","12446","TYRO3","ENSG00000092445","1","0.93","low","No","Yes","Compara","","Add","G2F details (TYRO3)    DRscDB Data: (TYRO3)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4914","8031","NTRK1","ENSG00000198400","1","0.93","low","No","No","Compara","","Add","G2F details (NTRK1)    DRscDB Data: (NTRK1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4486","7381","MST1R","ENSG00000164078","1","0.93","low","No","No","Compara","","Add","G2F details (MST1R)    DRscDB Data: (MST1R)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2066","3432","ERBB4","ENSG00000178568","1","0.93","low","No","No","Compara","","Add","G2F details (ERBB4)    DRscDB Data: (ERBB4)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2049","3394","EPHB3","ENSG00000182580","1","0.93","low","No","No","Compara","","Add","G2F details (EPHB3)    DRscDB Data: (EPHB3)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","3480","5465","IGF1R","ENSG00000140443","1","0.93","low","No","No","Compara","","Add","G2F details (IGF1R)    DRscDB Data: (IGF1R)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4916","8033","NTRK3","ENSG00000140538","1","0.93","low","No","No","Compara","","Add","G2F details (NTRK3)    DRscDB Data: (NTRK3)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","1969","3386","EPHA2","ENSG00000142627","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA2)    DRscDB Data: (EPHA2)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","10461","7027","MERTK","ENSG00000153208","1","0.93","low","No","Yes","Compara","","Add","G2F details (MERTK)    DRscDB Data: (MERTK)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2045","3390","EPHA7","ENSG00000135333","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA7)    DRscDB Data: (EPHA7)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4919","10256","ROR1","ENSG00000185483","1","0.93","low","No","No","Compara","","Add","G2F details (ROR1)    DRscDB Data: (ROR1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2048","3393","EPHB2","ENSG00000133216","1","0.93","low","No","No","Compara","","Add","G2F details (EPHB2)    DRscDB Data: (EPHB2)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2042","3387","EPHA3","ENSG00000044524","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA3)    DRscDB Data: (EPHA3)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2041","3385","EPHA1","ENSG00000146904","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA1)    DRscDB Data: (EPHA1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4920","10257","ROR2","ENSG00000169071","1","0.93","low","No","No","Compara","","Add","G2F details (ROR2)    DRscDB Data: (ROR2)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4915","8032","NTRK2","ENSG00000148053","1","0.93","low","No","No","Compara","","Add","G2F details (NTRK2)    DRscDB Data: (NTRK2)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2050","3395","EPHB4","ENSG00000196411","1","0.93","low","No","No","Compara","","Add","G2F details (EPHB4)    DRscDB Data: (EPHB4)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2043","3388","EPHA4","ENSG00000116106","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA4)    DRscDB Data: (EPHA4)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","4233","7029","MET","ENSG00000105976","1","0.93","low","No","No","Compara","","Add","G2F details (MET)    DRscDB Data: (MET)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2046","3391","EPHA8","ENSG00000070886","1","0.93","low","No","No","Compara","","Add","G2F details (EPHA8)    DRscDB Data: (EPHA8)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2264","3691","FGFR4","ENSG00000160867","1","0.9","low","No","No","eggNOG","","Add","G2F details (FGFR4)    DRscDB Data: (FGFR4)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","5157","8805","PDGFRL","ENSG00000104213","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (PDGFRL)    DRscDB Data: (PDGFRL)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","65117","30559","RSRC2","ENSG00000111011","1","0.9","low","No","No","eggNOG","","Add","G2F details (RSRC2)    DRscDB Data: (RSRC2)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","53834","3693","FGFRL1","ENSG00000127418","1","0.9","low","No","No","eggNOG","","Add","G2F details (FGFRL1)    DRscDB Data: (FGFRL1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","5979","9967","RET","ENSG00000165731","1","0.9","low","No","No","eggNOG","","Add","G2F details (RET)    DRscDB Data: (RET)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","22853","17880","LMTK2","ENSG00000164715","1","0.9","low","No","No","eggNOG","","Add","G2F details (LMTK2)    DRscDB Data: (LMTK2)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2260","3688","FGFR1","ENSG00000077782","1","0.9","low","No","No","eggNOG","","Add","G2F details (FGFR1)    DRscDB Data: (FGFR1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","7075","11809","TIE1","ENSG00000066056","1","0.9","low","No","No","eggNOG","","Add","G2F details (TIE1)    DRscDB Data: (TIE1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2261","3690","FGFR3","ENSG00000068078","1","0.9","low","No","No","eggNOG","","Add","G2F details (FGFR3)    DRscDB Data: (FGFR3)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","2263","3689","FGFR2","ENSG00000066468","1","0.9","low","No","No","eggNOG","","Add","G2F details (FGFR2)    DRscDB Data: (FGFR2)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","6491","10879","STIL","ENSG00000123473","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (STIL)    DRscDB Data: (STIL)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","55359","18889","STYK1","ENSG00000060140","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (STYK1)    DRscDB Data: (STYK1)                             Human Protein Atlas  (HPA)"
"37","FBgn0032006","34127","FBgn0032006","Pvr","Human","9625","21","AATK","ENSG00000181409","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (AATK)    DRscDB Data: (AATK)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5878","9785","RAB5C","ENSG00000108774","13","12.81","high","Yes","Yes","Compara, Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (RAB5C)    DRscDB Data: (RAB5C)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5868","9783","RAB5A","ENSG00000144566","12","11.88","moderate","No","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (RAB5A)    DRscDB Data: (RAB5A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5869","9784","RAB5B","ENSG00000111540","12","11.88","moderate","No","Yes","Domainoid, eggNOG, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Hieranoid, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (RAB5B)    DRscDB Data: (RAB5B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","64284","16523","RAB17","ENSG00000124839","7","6.82","moderate","No","Yes","eggNOG, OrthoDB, OrthoFinder, Panther, Phylome, SonicParanoid, orthoMCL","","Add","G2F details (RAB17)    DRscDB Data: (RAB17)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","11031","9771","RAB31","ENSG00000168461","4","3.81","moderate","No","Yes","eggNOG, OrthoDB, SonicParanoid, orthoMCL","","Add","G2F details (RAB31)    DRscDB Data: (RAB31)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","57403","9764","RAB22A","ENSG00000124209","4","3.81","moderate","No","Yes","eggNOG, OrthoDB, SonicParanoid, orthoMCL","","Add","G2F details (RAB22A)    DRscDB Data: (RAB22A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","55647","18260","RAB20","ENSG00000139832","2","2","moderate","No","Yes","eggNOG, Panther","","Add","G2F details (RAB20)    DRscDB Data: (RAB20)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","347517","18293","RAB41","ENSG00000147127","2","1.91","low","No","No","OrthoDB, orthoMCL","","Add","G2F details (RAB41)    DRscDB Data: (RAB41)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","23011","18263","RAB21","ENSG00000080371","2","1.91","low","No","No","OrthoDB, orthoMCL","","Add","G2F details (RAB21)    DRscDB Data: (RAB21)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","150786","30272","RAB6D","ENSG00000233087","2","1.91","low","No","No","OrthoDB, orthoMCL","","Add","G2F details (RAB6D)    DRscDB Data: (RAB6D)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","84084","16525","RAB6C","ENSG00000222014","2","1.91","low","No","No","OrthoDB, orthoMCL","","Add","G2F details (RAB6C)    DRscDB Data: (RAB6C)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","51560","14902","RAB6B","ENSG00000154917","2","1.91","low","No","No","OrthoDB, orthoMCL","","Add","G2F details (RAB6B)    DRscDB Data: (RAB6B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5870","9786","RAB6A","ENSG00000175582","2","1.91","low","No","No","OrthoDB, orthoMCL","","Add","G2F details (RAB6A)    DRscDB Data: (RAB6A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","121268","21166","RHEBL1","ENSG00000167550","1","1","low","No","No","SonicParanoid","","Add","G2F details (RHEBL1)    DRscDB Data: (RHEBL1)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","85004","15980","RERG","ENSG00000134533","1","1","low","No","No","SonicParanoid","","Add","G2F details (RERG)    DRscDB Data: (RERG)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5862","9763","RAB2A","ENSG00000104388","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB2A)    DRscDB Data: (RAB2A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","11021","9774","RAB35","ENSG00000111737","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB35)    DRscDB Data: (RAB35)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","11158","9800","RABL2B","ENSG00000079974","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RABL2B)    DRscDB Data: (RABL2B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","51715","14263","RAB23","ENSG00000112210","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB23)    DRscDB Data: (RAB23)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","10890","9759","RAB10","ENSG00000084733","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB10)    DRscDB Data: (RAB10)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","57111","18238","RAB25","ENSG00000132698","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB25)    DRscDB Data: (RAB25)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","401409","19982","RAB19","ENSG00000146955","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB19)    DRscDB Data: (RAB19)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","51277","30290","DNAJC27","ENSG00000115137","1","0.9","low","No","No","orthoMCL","","Add","G2F details (DNAJC27)    DRscDB Data: (DNAJC27)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","22882","18513","ZHX2","ENSG00000178764","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (ZHX2)    DRscDB Data: (ZHX2)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","10981","9772","RAB32","ENSG00000118508","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB32)    DRscDB Data: (RAB32)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","282808","25410","RAB40AL","ENSG00000102128","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB40AL)    DRscDB Data: (RAB40AL)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","338382","30513","RAB7B","ENSG00000276600","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB7B)    DRscDB Data: (RAB7B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","158158","26464","RASEF","ENSG00000165105","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RASEF)    DRscDB Data: (RASEF)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","84766","28657","CRACR2A","ENSG00000130038","1","0.9","low","No","No","orthoMCL","","Add","G2F details (CRACR2A)    DRscDB Data: (CRACR2A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5861","9758","RAB1A","ENSG00000138069","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB1A)    DRscDB Data: (RAB1A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","4218","7007","RAB8A","ENSG00000167461","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB8A)    DRscDB Data: (RAB8A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","7879","9788","RAB7A","ENSG00000075785","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB7A)    DRscDB Data: (RAB7A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","339122","19983","RAB43","ENSG00000172780","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB43)    DRscDB Data: (RAB43)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","201475","31332","RAB12","ENSG00000206418","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB12)    DRscDB Data: (RAB12)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","9230","9761","RAB11B","ENSG00000185236","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB11B)    DRscDB Data: (RAB11B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","57799","18285","RAB40C","ENSG00000197562","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB40C)    DRscDB Data: (RAB40C)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","84932","20246","RAB2B","ENSG00000129472","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB2B)    DRscDB Data: (RAB2B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","27314","9770","RAB30","ENSG00000137502","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB30)    DRscDB Data: (RAB30)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5873","9766","RAB27A","ENSG00000069974","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB27A)    DRscDB Data: (RAB27A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","51209","14090","RAB9B","ENSG00000123570","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB9B)    DRscDB Data: (RAB9B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","53916","9782","RAB4B","ENSG00000167578","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB4B)    DRscDB Data: (RAB4B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5865","9778","RAB3B","ENSG00000169213","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB3B)    DRscDB Data: (RAB3B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","51552","16524","RAB14","ENSG00000119396","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB14)    DRscDB Data: (RAB14)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","51762","30273","RAB8B","ENSG00000166128","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB8B)    DRscDB Data: (RAB8B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","142684","18283","RAB40A","ENSG00000172476","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB40A)    DRscDB Data: (RAB40A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5872","9762","RAB13","ENSG00000143545","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB13)    DRscDB Data: (RAB13)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","115827","30269","RAB3C","ENSG00000152932","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB3C)    DRscDB Data: (RAB3C)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5874","9767","RAB27B","ENSG00000041353","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB27B)    DRscDB Data: (RAB27B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","326624","30268","RAB37","ENSG00000172794","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB37)    DRscDB Data: (RAB37)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","23682","9776","RAB38","ENSG00000123892","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB38)    DRscDB Data: (RAB38)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","376267","20150","RAB15","ENSG00000139998","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB15)    DRscDB Data: (RAB15)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","11020","18626","IFT27","ENSG00000100360","1","0.9","low","No","No","orthoMCL","","Add","G2F details (IFT27)    DRscDB Data: (IFT27)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","8766","9760","RAB11A","ENSG00000103769","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB11A)    DRscDB Data: (RAB11A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","22931","14244","RAB18","ENSG00000099246","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB18)    DRscDB Data: (RAB18)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","54734","16521","RAB39A","ENSG00000179331","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB39A)    DRscDB Data: (RAB39A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","9367","9792","RAB9A","ENSG00000123595","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB9A)    DRscDB Data: (RAB9A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","11159","9799","RABL2A","ENSG00000144134","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RABL2A)    DRscDB Data: (RABL2A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5867","9781","RAB4A","ENSG00000168118","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB4A)    DRscDB Data: (RAB4A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","53917","9765","RAB24","ENSG00000169228","1","0.9","low","No","Yes","eggNOG","","Add","G2F details (RAB24)    DRscDB Data: (RAB24)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","116442","16499","RAB39B","ENSG00000155961","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB39B)    DRscDB Data: (RAB39B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","81876","18370","RAB1B","ENSG00000174903","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB1B)    DRscDB Data: (RAB1B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","10966","18284","RAB40B","ENSG00000141542","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB40B)    DRscDB Data: (RAB40B)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","9545","9779","RAB3D","ENSG00000105514","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB3D)    DRscDB Data: (RAB3D)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","25837","14259","RAB26","ENSG00000167964","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB26)    DRscDB Data: (RAB26)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","8934","9789","RAB29","ENSG00000117280","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB29)    DRscDB Data: (RAB29)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","5864","9777","RAB3A","ENSG00000105649","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB3A)    DRscDB Data: (RAB3A)                             Human Protein Atlas  (HPA)"
"38","FBgn0014010","33418","FBgn0014010","Rab5","Human","9364","9768","RAB28","ENSG00000157869","1","0.9","low","No","No","orthoMCL","","Add","G2F details (RAB28)    DRscDB Data: (RAB28)                             Human Protein Atlas  (HPA)"
"39","FBgn0052062","39198","FBgn0052062","Rbfox1","Human","146713","27097","RBFOX3","ENSG00000167281","9","8.85","high","Yes","Yes","Compara, Domainoid, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, orthoMCL, SonicParanoid","","Add","G2F details (RBFOX3)    DRscDB Data: (RBFOX3)                             Human Protein Atlas  (HPA)"
"39","FBgn0052062","39198","FBgn0052062","Rbfox1","Human","23543","9906","RBFOX2","ENSG00000100320","9","8.84","high","Yes","Yes","Compara, Domainoid, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, orthoMCL, SonicParanoid","","Add","G2F details (RBFOX2)    DRscDB Data: (RBFOX2)                             Human Protein Atlas  (HPA)"
"39","FBgn0052062","39198","FBgn0052062","Rbfox1","Human","54715","18222","RBFOX1","ENSG00000078328","9","8.84","high","Yes","Yes","Compara, Domainoid, eggNOG, OrthoDB, OrthoFinder, OrthoInspector, Panther, orthoMCL, SonicParanoid","","Add","G2F details (RBFOX1)    DRscDB Data: (RBFOX1)                             Human Protein Atlas  (HPA)"
